Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Day_of_Month,Month
34,17.2,32.3,18.2,6.040000000000001,8.28,15,33.0,3,5,4.0,15.0,80.0,48.0,1010.9,1006.7,6.0,3.0,21.7,29.1,1,1,1,12.0
17,9.1,17.6,0.0,6.959999999999999,6.68,10,54.0,10,9,30.0,26.0,68.0,39.0,1024.4199999999998,1023.4400000000002,5.0,2.2,12.7,16.9,0,0,8,4.0
39,26.7,32.7,0.6,5.0,8.5,9,41.0,11,4,4.0,15.0,75.0,70.0,1004.0,1000.0,7.0,5.0,30.2,31.6,0,1,2,3.0
6,11.5,22.4,0.0,6.959999999999999,6.68,10,28.0,9,8,19.0,2.0,71.0,44.0,1021.8,1019.9,2.2,2.0,15.2,22.1,0,0,17,4.0
14,20.0,27.2,8.2,6.959999999999999,6.68,10,65.0,8,10,33.0,44.0,71.0,58.0,1020.1,1018.0,5.4,4.0,24.6,26.1,1,1,28,3.0
15,6.1,16.8,0.0,7.2,6.4,2,33.0,5,9,7.0,19.0,56.0,41.0,1028.7,1027.3,7.0,6.0,11.9,16.3,0,0,11,11.0
23,11.9,21.0,3.4,7.32,5.9799999999999995,6,30.0,14,5,13.0,6.0,98.0,75.0,1024.0,1022.68,5.8,6.4,14.2,18.5,1,1,20,3.0
33,9.8,14.6,13.6,6.959999999999999,6.68,13,70.0,15,13,28.0,24.0,72.0,73.0,1016.4,1017.4,8.0,8.0,13.6,13.6,1,0,17,5.0
27,21.1,25.4,0.0,5.0,10.3,7,41.0,6,14,22.0,22.0,88.0,90.0,1015.4,1015.3,7.0,7.0,23.2,23.4,0,0,2,12.0
38,16.2,24.8,2.0,3.4,8.9,5,37.0,7,1,11.0,20.0,68.0,46.0,1018.7,1014.4,1.0,2.0,20.1,23.8,1,0,14,3.0
33,5.8,14.7,0.2,0.4,7.2,9,28.0,10,2,9.0,15.0,76.0,61.0,1036.6,1034.0,5.0,2.0,10.4,13.4,0,0,24,9.0
45,19.5,27.0,0.0,5.6,7.2,10,35.0,11,2,17.0,15.0,78.0,65.0,1015.1,1013.2,6.0,2.0,23.0,25.8,0,0,25,2.0
43,6.1,14.1,3.2,1.8400000000000003,4.48,7,44.0,7,12,26.0,17.0,78.0,68.0,1018.6,1020.2,5.6,5.6,11.8,13.6,1,1,23,8.0
19,9.6,20.4,0.0,8.0,7.0,11,50.0,15,10,24.0,20.0,55.0,50.0,1016.1,1017.8,5.0,5.0,15.9,19.7,0,0,21,12.0
2,15.2,26.3,0.0,6.959999999999999,6.68,13,43.0,15,13,20.0,26.0,54.0,24.0,1010.9,1009.8,3.0,2.6,19.4,24.8,0,0,16,2.0
44,15.7,29.5,2.2,7.8,12.2,12,31.0,9,12,11.0,17.0,71.0,47.0,1014.9,1013.4,6.0,1.0,20.1,27.9,1,0,12,1.0
37,13.6,17.2,13.2,3.2,0.0,10,83.0,8,10,24.0,46.0,96.0,94.0,1023.6,1020.7,8.0,8.0,15.0,17.1,1,1,20,4.0
3,24.6,30.5,0.0,13.0,0.0,0,31.0,4,4,11.0,15.0,25.0,24.0,1016.8,1014.9,8.0,4.0,29.0,29.1,0,0,29,10.0
21,8.3,29.7,0.0,11.8,12.7,11,33.0,0,12,17.0,15.0,18.0,3.0,1021.6,1017.6,0.0,0.0,20.2,28.8,0,0,27,10.0
12,7.3,13.1,9.2,3.6,8.4,13,57.0,15,12,15.0,20.0,89.0,59.0,1016.7,1020.5,5.8,5.8,8.6,12.3,1,0,7,8.0
5,1.6,16.6,0.2,4.279999999999999,8.059999999999999,5,52.0,5,5,26.0,30.0,69.0,54.0,1026.4,1023.6,3.0,3.8,11.2,16.3,0,0,2,9.0
12,5.7,14.3,4.6,1.2,5.9,7,28.0,6,7,9.0,17.0,91.4,64.4,1021.7,1020.6,5.2,4.2,8.1,13.9,1,0,29,5.0
18,8.5,15.1,0.0,0.6,6.1,10,33.0,11,8,9.0,20.0,77.0,55.0,1030.5,1027.7,3.0,6.0,9.2,12.3,0,0,31,7.0
44,8.0,13.8,0.6,3.6,3.8,13,39.0,3,3,19.0,20.0,79.0,71.0,1003.9,1002.1,6.0,7.0,10.6,12.7,0,1,13,7.0
40,15.7,29.1,0.0,5.52,10.98,4,26.0,0,4,7.0,11.0,72.0,44.0,1015.3,1010.5,5.6,3.8,18.2,27.2,0,0,28,1.0
28,6.8,12.7,2.0,1.6,0.9,14,37.0,14,15,22.0,20.0,97.0,94.0,1023.4,1023.1,8.0,7.0,9.4,11.6,1,1,13,8.0
44,14.6,18.3,17.6,1.8,0.0,15,30.0,8,11,11.0,15.0,100.0,81.0,1015.4,1015.5,8.0,8.0,14.8,16.6,1,0,10,3.0
40,11.1,29.0,0.0,6.959999999999999,6.68,6,30.0,3,1,0.0,9.0,85.0,32.0,1026.7,1023.2,3.2,2.0,15.2,28.1,0,0,18,3.0
0,7.4,16.2,2.6,3.04,6.959999999999999,3,50.0,3,14,17.0,26.0,65.0,84.0,1009.5,1004.8,2.0,5.2,11.4,10.1,1,1,11,8.0
5,2.7,9.5,0.0,7.960000000000001,7.239999999999999,3,80.0,5,3,44.0,46.0,81.0,99.0,1017.5,1012.3,8.0,7.0,8.4,8.4,0,1,10,7.0
29,18.0,28.5,0.0,5.48,9.9,15,33.0,15,15,9.0,22.0,75.0,37.0,1015.7,1014.1,1.0,2.8,20.6,27.8,0,0,7,2.0
45,9.7,15.6,0.0,1.8,4.3,4,35.0,7,4,9.0,13.0,96.0,96.0,1018.6,1014.1,6.0,8.0,12.2,14.7,0,0,12,7.0
10,17.1,29.9,0.0,4.6,10.7,3,31.0,5,6,13.0,13.0,53.0,32.0,1021.3,1016.7,1.0,3.0,24.0,29.4,0,0,23,4.0
20,8.2,21.7,0.0,3.8,8.7,6,28.0,5,3,13.0,13.0,71.0,38.0,1025.7,1021.4,1.0,3.0,14.4,21.4,0,0,26,4.0
23,0.1,2.9,8.2,3.44,6.8,15,61.0,13,14,22.0,26.0,78.2,78.8,1015.0,1013.5799999999999,6.0,6.6,1.6600000000000001,3.56,1,0,6,9.0
47,21.2,23.2,0.4,5.959999999999999,12.02,3,39.0,3,3,15.0,19.0,91.0,92.0,1015.2,1014.6,8.0,8.0,21.4,21.4,0,0,13,1.0
24,21.2,34.8,0.0,8.8,11.6,13,29.8,3,9,0.0,0.0,77.0,57.0,1015.6600000000001,1011.0200000000001,2.0,8.0,24.2,30.6,0,0,7,1.0
42,13.5,31.8,0.0,12.0,11.8,13,35.0,1,7,20.0,9.0,50.0,14.0,1018.0,1014.0,1.0,7.0,21.7,30.2,0,0,20,12.0
14,19.1,24.4,1.0,6.24,8.54,10,48.0,10,10,33.0,33.0,65.0,58.0,1021.9,1020.3,5.0,3.4,22.9,22.7,0,1,21,11.0
6,9.2,27.5,0.0,4.92,11.440000000000001,13,48.0,1,6,7.0,19.0,68.0,25.0,1018.0,1014.7,1.0,5.0,17.0,27.2,0,1,22,10.0
20,5.0,24.0,0.0,7.0,12.2,0,31.0,0,0,20.0,15.0,50.0,25.0,1033.4,1030.5,0.0,0.0,13.3,22.0,0,0,17,10.0
38,13.2,20.9,0.0,13.4,11.2,12,57.0,12,0,20.0,28.0,40.0,42.0,1025.8,1025.1,2.0,2.0,17.2,19.5,0,0,18,10.0
44,3.2,15.7,0.0,2.6,5.4,3,24.0,4,13,6.0,9.0,99.0,49.0,1018.6,1013.8,1.0,7.0,7.3,14.3,0,0,1,5.0
17,11.7,24.2,0.0,6.959999999999999,6.68,6,35.0,3,6,0.0,19.0,92.0,57.0,1011.5,1007.0,7.0,4.4,14.2,22.5,0,0,9,3.0
11,4.8,18.7,0.0,1.4,9.4,5,26.0,15,4,6.0,15.0,79.0,53.0,1023.7,1019.4,1.0,1.0,13.6,17.8,0,0,20,6.0
0,9.7,28.2,0.0,6.44,8.9,11,46.0,5,15,9.0,22.0,47.0,24.0,1014.2,1012.8,3.2,4.2,18.3,26.3,0,0,4,11.0
32,14.1,29.5,0.0,10.2,11.0,0,52.0,0,12,20.0,20.0,36.0,29.0,1019.3,1015.2,2.0,7.0,22.8,27.3,0,0,22,12.0
17,13.5,23.0,0.0,9.16,11.72,9,26.0,9,11,7.0,11.0,72.0,63.0,1018.7400000000001,1016.0200000000001,1.0,8.0,17.8,21.6,0,1,13,1.0
26,17.9,26.1,11.8,4.840000000000001,6.0600000000000005,8,33.0,6,10,7.0,17.0,85.0,78.0,1012.2,1011.6,7.6,5.0,22.2,22.2,1,1,8,11.0
13,20.2,33.0,0.0,8.0,11.0,2,50.0,2,5,20.0,26.0,50.0,45.0,1016.8,1012.9,0.0,1.0,25.5,31.2,0,0,30,7.0
26,9.9,16.2,0.8,2.2399999999999998,4.16,8,28.0,15,8,11.0,20.0,74.0,76.0,1026.2,1023.0,0.4,5.2,13.1,15.6,0,0,21,7.0
42,15.3,32.3,0.0,10.2,13.3,1,28.0,4,11,20.0,11.0,39.0,15.0,1028.8,1024.8,0.0,1.0,22.0,30.5,0,0,8,11.0
0,3.3,16.7,0.0,2.0799999999999996,7.26,3,28.0,3,7,2.0,11.0,76.0,49.0,1025.6,1021.3,1.4,3.4,9.3,15.7,0,0,8,8.0
3,4.0,16.8,0.0,4.0,10.2,10,37.0,8,8,11.0,19.0,57.0,43.0,1022.7,1020.2,1.0,3.0,10.8,16.5,0,0,15,6.0
7,22.1,29.4,0.2,7.2,8.4,13,43.0,6,5,6.0,13.0,62.0,62.0,1009.5,1004.9,7.0,1.0,26.3,27.8,0,1,23,11.0
19,12.0,27.0,0.0,4.6,6.5,3,57.0,3,6,24.0,35.0,63.0,25.0,1015.6,1011.3,7.0,7.0,17.0,26.3,0,0,1,4.0
20,10.7,26.6,0.0,7.2,9.1,12,35.0,12,14,19.0,19.0,64.0,23.0,1015.1,1013.4,1.0,1.0,16.3,24.3,0,0,8,11.0
27,16.1,18.1,13.6,5.840000000000001,3.16,1,59.0,0,2,33.0,33.0,85.0,92.0,1016.3,1014.7,8.0,8.0,17.3,15.6,1,1,9,6.0
32,19.9,33.9,0.0,8.8,12.2,0,57.0,1,8,22.0,13.0,47.0,25.0,1017.6,1013.7,1.0,1.0,24.1,33.3,0,0,19,2.0
17,-1.7,12.2,0.0,1.7600000000000002,4.159999999999999,0,9.0,3,14,0.0,4.0,100.0,60.0,1029.2,1030.1,7.6,5.2,-1.2,11.9,0,0,8,7.0
41,20.9,41.2,0.0,6.959999999999999,6.68,0,39.0,2,9,24.0,15.0,11.0,9.0,1012.4,1007.9,0.0,0.6,32.0,39.0,0,0,12,2.0
31,7.4,19.8,0.0,3.2,10.4,12,41.0,10,12,13.0,11.0,67.0,44.0,1034.5,1031.1,1.0,1.0,13.5,19.7,0,0,6,9.0
4,7.3,28.6,0.0,7.68,10.180000000000001,5,35.0,5,4,7.0,9.0,66.0,30.0,1025.0,1018.2,2.2,3.0,16.9,27.8,0,0,12,11.0
38,20.8,32.1,0.0,8.0,2.3,14,31.0,7,14,13.0,20.0,68.0,32.0,1015.4,1013.2,7.0,7.0,23.2,30.8,0,0,9,3.0
2,14.7,33.1,0.0,6.959999999999999,6.68,12,30.0,9,11,7.0,13.0,58.0,28.0,1018.7,1015.6,1.4,1.2,20.9,32.3,0,0,27,2.0
42,-2.4,14.1,0.2,1.6,8.9,2,17.0,0,14,11.0,7.0,78.0,45.0,1035.6,1032.6,2.0,1.0,4.3,13.4,0,0,6,7.0
24,18.0,31.2,1.8,9.48,8.4,13,39.8,3,9,0.0,11.4,81.0,37.2,1015.5600000000001,1014.8399999999999,6.0,4.8,22.0,27.8,1,0,2,11.0
44,3.6,13.7,0.6,1.6,4.8,13,63.0,6,13,19.0,26.0,68.0,58.0,1004.6,1007.1,6.0,6.0,13.4,12.5,0,1,17,6.0
19,12.7,29.8,0.0,5.6,9.8,8,30.0,11,8,7.0,19.0,88.0,47.0,1022.5,1018.8,8.0,1.0,14.2,25.9,0,0,18,12.0
6,2.5,9.8,4.6,2.0799999999999996,6.340000000000001,14,50.0,14,15,17.0,22.0,83.0,61.0,1019.0,1023.2,8.0,8.0,3.9,9.6,1,0,13,7.0
43,8.8,16.1,0.0,2.6399999999999997,6.88,7,41.0,7,7,20.0,22.0,72.0,62.0,1025.8,1022.4,4.2,5.6,10.2,15.5,0,1,26,6.0
37,14.9,25.3,1.6,4.2,9.5,13,33.0,13,2,20.0,15.0,66.0,51.0,1018.2,1016.9,1.0,3.0,18.3,23.9,1,0,23,3.0
4,19.8,27.2,14.2,5.959999999999999,12.02,0,24.0,15,6,7.0,6.0,85.0,62.0,1019.5,1018.1,5.4,4.2,20.5,26.7,1,0,5,1.0
40,8.3,29.9,0.0,2.7600000000000002,7.580000000000001,14,31.0,5,14,4.0,17.0,65.0,30.0,1017.5,1012.8,2.0,3.8,16.7,28.6,0,0,24,11.0
32,10.6,24.2,0.0,7.0,13.1,12,56.0,15,15,9.0,33.0,51.0,43.0,1009.0,1007.9,1.0,2.0,20.0,23.5,0,0,30,12.0
23,-0.8,-0.6,9.4,4.32,4.9799999999999995,7,67.0,7,14,24.0,31.0,96.0,95.0,1015.3399999999999,1015.5600000000001,6.8,7.6,-0.7,-3.2,1,1,20,7.0
37,21.9,27.2,3.4,6.0,3.9,13,49.6,0,0,28.0,28.0,83.0,76.0,1013.9,1011.3,7.0,7.0,25.2,26.1,1,1,4,2.0
38,18.7,27.1,0.0,5.4,11.3,4,65.0,5,4,24.0,48.0,60.0,51.0,1018.5,1014.9,2.0,1.0,22.9,25.9,0,0,4,1.0
40,8.4,18.7,7.0,4.4,10.24,7,31.0,12,6,4.0,15.0,69.0,48.0,1026.8,1023.9,3.8,2.4,11.3,17.9,1,0,18,10.0
5,7.2,17.0,0.0,3.6799999999999997,5.6000000000000005,3,46.0,5,5,28.0,35.0,63.0,54.0,1020.9,1017.3,3.0,4.4,11.4,16.3,0,1,21,5.0
9,14.2,24.4,0.0,3.4800000000000004,4.779999999999999,3,43.0,6,3,17.0,28.0,83.0,77.0,1005.8,1004.3,4.4,6.0,18.5,20.2,0,0,26,12.0
28,6.0,14.6,1.2,0.2,4.8,13,41.0,14,15,4.0,20.0,97.0,65.0,1028.8,1026.5,7.0,6.0,9.7,13.6,1,0,11,6.0
24,5.0,18.2,0.0,1.72,5.68,13,19.0,3,12,0.0,4.0,70.0,52.0,1028.52,1025.54,0.0,6.0,10.8,15.5,0,0,29,7.0
43,12.7,17.8,0.8,3.28,7.82,15,46.0,15,12,24.0,19.0,67.0,62.0,1019.0,1019.9,5.2,4.2,14.5,15.3,0,0,19,10.0
31,21.1,32.9,0.0,7.6,5.0,3,70.0,2,2,9.0,4.0,69.0,42.0,1015.0,1010.2,7.0,7.0,24.8,31.5,0,1,22,3.0
5,1.8,21.6,0.8,2.8000000000000003,7.0600000000000005,11,33.0,6,15,9.0,13.0,77.0,37.0,1018.3,1016.1,1.0,1.4,10.8,19.7,0,0,22,12.0
12,-0.9,13.5,0.2,1.2,9.1,3,37.0,3,6,0.0,17.0,99.0,68.0,1027.6,1024.9,5.0,4.6,2.4,13.0,0,0,27,7.0
3,16.3,29.5,0.6,3.6,5.6,2,52.0,8,9,15.0,28.0,32.0,21.0,1011.9,1007.9,7.0,6.0,22.3,26.5,0,0,4,12.0
38,12.5,24.2,0.0,5.6,2.7,11,61.0,6,11,30.0,39.0,33.0,90.0,1006.0,1007.8,4.0,8.0,22.7,14.2,0,1,13,9.0
13,21.9,31.6,0.0,10.0,9.9,2,43.0,9,9,22.0,22.0,25.0,18.0,1015.8,1012.0,7.0,4.0,23.5,31.3,0,0,1,6.0
24,6.4,16.0,0.0,2.2399999999999998,6.12,13,18.4,7,9,2.0,0.0,70.0,43.0,1026.1599999999999,1023.5200000000001,1.0,3.0,10.0,14.5,0,1,14,7.0
31,12.9,29.2,0.0,6.2,10.8,11,31.0,0,12,4.0,19.0,56.0,40.0,1018.3,1014.9,1.0,2.0,22.1,27.0,0,0,3,4.0
29,18.2,29.5,4.2,5.4,4.4,13,26.0,3,15,6.0,15.0,75.0,61.0,1015.5,1012.6,7.0,8.0,23.0,26.2,1,0,15,4.0
24,14.5,23.0,0.0,6.12,6.68,13,24.6,3,9,0.0,0.0,91.0,100.0,1018.4399999999999,1017.76,8.0,8.0,21.0,20.0,0,1,13,4.0
10,12.6,22.9,0.0,4.0,10.2,0,44.0,0,1,24.0,19.0,68.0,50.0,1017.5,1015.7,2.0,4.0,16.8,22.4,0,0,23,5.0
39,23.7,30.6,22.2,5.4,6.5,1,31.0,9,1,11.0,24.0,83.0,71.0,1012.2,1008.4,7.0,6.0,26.7,29.5,1,1,14,4.0
0,14.5,25.1,0.0,17.0,12.3,7,35.0,7,15,11.0,17.0,66.0,48.0,1013.7,1014.0,6.0,6.0,19.3,24.3,0,0,14,11.0
14,17.9,27.7,0.0,10.52,11.98,9,43.0,10,9,20.0,31.0,50.0,52.0,1011.2,1009.1,2.6,1.6,26.2,26.4,0,0,15,12.0
5,5.3,26.1,0.2,5.760000000000001,11.620000000000001,2,39.0,8,11,15.0,13.0,72.0,36.0,1027.4,1024.8,1.0,1.0,11.8,23.9,0,0,3,12.0
12,12.8,20.8,1.0,6.2,7.6,14,46.0,13,13,13.0,22.0,96.0,63.0,1012.3,1013.0,5.6,6.6,16.1,19.3,0,0,17,1.0
21,18.7,30.7,0.2,3.0,5.2,0,48.0,2,0,26.0,15.0,47.0,42.0,1017.6,1015.5,2.0,8.0,26.8,29.7,0,0,24,12.0
45,9.5,20.7,0.0,1.6,2.6,9,26.0,7,9,13.0,20.0,86.0,67.0,1031.1,1028.0,3.0,6.0,14.9,19.5,0,0,8,5.0
14,20.6,27.1,0.0,7.4,10.36,10,74.0,10,10,48.0,54.0,56.0,57.0,1009.4,1010.7,3.8,3.2,25.8,23.8,0,0,2,11.0
26,12.2,16.8,0.0,8.92,3.3600000000000003,3,26.0,7,3,13.0,20.0,84.0,89.0,1017.9,1013.5,7.0,6.2,14.5,15.4,0,1,12,7.0
48,23.3,33.4,0.0,14.0,5.6,12,76.0,3,12,31.0,50.0,15.0,29.0,1004.8,1007.2,5.0,5.0,26.4,24.8,0,0,6,10.0
43,10.9,19.9,1.4,2.9200000000000004,6.860000000000001,9,33.0,1,9,7.0,19.0,92.0,74.0,1018.4,1016.1,4.6,6.6,14.2,17.8,1,1,16,4.0
33,8.2,13.4,5.8,1.0,5.3,13,59.2,15,15,39.0,35.0,59.0,99.0,1010.5,1012.2,4.0,4.0,11.0,12.2,1,1,17,6.0
40,3.5,27.5,0.0,7.08,11.379999999999999,3,37.0,6,3,6.0,22.0,59.0,25.0,1032.4,1026.4,0.8,2.0,15.8,26.1,0,0,3,10.0
31,12.6,21.6,3.4,2.8,7.7,12,31.0,7,13,9.0,11.0,93.0,65.0,1017.6,1017.4,7.0,5.0,16.0,20.6,1,0,29,9.0
22,11.3,12.8,4.0,1.2,0.3,11,54.0,11,11,33.0,30.0,92.0,76.0,1013.5,1018.2,8.0,8.0,11.5,10.8,1,0,20,5.0
32,13.8,18.8,0.0,2.2,1.7,15,33.0,13,13,11.0,22.0,60.0,56.0,1022.3,1021.2,8.0,7.0,16.6,18.3,0,0,30,7.0
33,10.8,33.6,0.0,3.6,7.5,7,56.0,3,7,9.0,37.0,76.0,19.0,1010.3,1007.0,1.0,3.0,15.6,31.3,0,1,21,3.0
43,11.3,19.0,0.0,7.800000000000002,4.58,7,52.0,5,5,15.0,17.0,80.0,57.0,1017.1,1013.6,5.4,5.6,14.2,18.9,0,1,17,8.0
12,7.1,13.9,22.8,0.4,3.7,7,61.0,6,7,26.0,15.0,96.0,93.0,1001.6,1001.0,6.8,8.0,9.4,11.5,1,1,12,7.0
42,16.2,30.5,0.0,10.2,9.8,1,41.0,0,4,22.0,13.0,48.0,29.0,1018.4,1013.7,2.0,2.0,21.4,28.4,0,0,23,12.0
6,9.8,31.6,0.0,4.680000000000001,8.08,7,30.0,4,6,9.0,17.0,40.0,15.0,1018.1,1016.3,3.2,3.0,19.7,30.4,0,0,7,11.0
10,21.5,36.2,0.0,8.4,7.659999999999999,11,43.0,4,6,19.0,7.0,67.0,26.0,1017.6,1014.0,4.0,6.0,23.8,34.2,0,0,15,3.0
4,18.3,31.3,0.0,6.959999999999999,6.68,0,39.0,10,1,15.0,22.0,70.0,49.0,1016.1,1015.8,3.2,2.4,24.9,29.6,0,0,1,2.0
24,12.2,25.0,0.0,8.88,11.72,13,27.0,3,9,0.0,11.0,69.0,47.0,1017.2,1013.0600000000001,1.0,1.0,19.6,23.8,0,0,18,1.0
16,24.2,33.5,35.8,6.959999999999999,6.68,13,54.0,7,15,15.0,30.0,84.0,61.6,1008.1,1004.4,8.0,4.4,28.4,28.76,1,1,1,2.0
8,23.8,31.3,0.0,4.8,9.6,4,28.0,9,4,9.0,15.0,61.0,66.0,1005.9,1003.0,4.0,2.0,30.0,30.3,0,0,24,12.0
35,0.1,15.0,0.4,1.0,7.2,14,19.0,3,0,0.0,9.0,98.0,47.0,1022.8,1018.0,6.0,4.0,2.8,14.7,0,0,2,7.0
28,0.4,15.3,0.0,1.2,9.0,14,26.0,3,6,0.0,9.0,88.0,47.0,1026.8,1023.7,2.0,5.4,6.2,14.4,0,0,6,8.0
24,20.54,38.2,0.0,9.16,11.56,13,40.8,4,9,2.0,13.2,91.0,27.6,1010.78,1007.5600000000001,4.0,4.2,25.1,35.660000000000004,0,0,26,1.0
45,20.2,26.9,0.0,13.2,3.6,11,44.0,12,9,19.0,28.0,72.0,71.0,1009.6,1009.7,6.0,7.0,25.4,23.7,0,1,25,12.0
28,4.0,20.1,0.2,1.8,5.7,14,37.0,3,14,0.0,17.0,74.0,37.0,1019.9,1016.9,6.0,7.0,11.9,19.1,0,0,19,5.0
2,5.9,10.8,0.0,1.44,2.4,13,22.0,14,14,9.0,11.0,85.0,79.0,1027.6,1026.1,7.0,8.0,8.1,10.5,0,0,28,7.0
8,23.4,32.1,18.4,6.959999999999999,6.68,9,46.0,10,9,13.0,30.0,76.0,57.0,1010.5,1007.6,6.2,6.0,28.4,31.7,1,1,26,2.0
11,20.8,28.0,0.3,6.959999999999999,6.68,8,33.0,11,9,15.0,20.0,77.0,75.0,1009.2,1007.9,3.0,8.0,24.8,25.0,0,0,17,2.0
36,11.9,30.6,0.0,6.4799999999999995,9.24,0,39.0,4,0,22.0,17.0,47.0,22.0,1019.72,1016.4800000000001,1.4,3.0,21.1,29.4,0,0,26,11.0
4,7.4,20.0,2.0,3.3600000000000003,9.16,5,33.0,3,5,0.0,15.0,92.0,54.0,1029.4,1023.5,3.4,2.8,14.4,19.3,1,0,8,9.0
34,12.9,26.6,0.0,6.2,8.48,8,41.0,11,2,22.0,17.0,36.0,30.0,1013.2,1010.6,2.8,2.8,18.8,24.9,0,0,24,11.0
44,10.1,18.0,0.0,4.6,2.4,5,39.0,5,6,7.0,15.0,60.0,48.0,1020.8,1019.2,7.0,7.0,11.4,17.0,0,0,28,8.0
3,4.8,18.3,0.0,6.4,10.5,11,30.0,15,8,9.0,17.0,42.0,20.0,1019.0,1016.4,0.0,0.0,10.8,16.9,0,0,9,7.0
13,23.4,32.6,40.0,7.4,8.8,9,33.0,9,1,15.0,9.0,82.0,56.0,1011.2,1008.5,8.0,7.0,26.0,31.7,1,1,24,4.0
36,5.8,18.5,0.0,2.56,7.859999999999999,3,33.0,7,6,9.0,19.0,75.0,41.0,1023.74,1020.8400000000001,2.0,2.8,11.4,17.7,0,0,22,6.0
25,8.2,18.8,0.6,4.08,6.26,15,57.0,15,15,20.0,30.0,66.0,41.0,1014.6,1016.5,3.6,4.2,11.8,16.9,0,0,7,10.0
19,2.5,10.9,0.0,1.4,0.2,15,28.0,3,15,9.0,17.0,77.0,47.0,1029.0,1026.3,7.0,7.0,7.0,10.2,0,0,3,7.0
40,1.3,11.1,0.0,3.5200000000000005,6.74,7,35.0,7,6,15.0,17.0,63.0,65.0,1019.4,1018.2,6.2,6.6,7.2,8.5,0,0,13,7.0
2,10.9,24.5,0.0,4.36,9.5,13,43.0,13,13,20.0,19.0,43.0,33.0,1010.0,1008.8,1.0,5.0,17.5,22.0,0,0,11,12.0
4,16.5,27.2,2.0,6.959999999999999,6.68,9,39.0,11,9,7.0,20.0,91.0,63.0,1024.4,1022.6,6.0,2.8,21.6,26.3,1,1,27,2.0
23,-0.4,1.4,0.8,2.88,7.340000000000001,13,44.2,14,14,19.0,26.0,93.4,99.0,1017.1,1018.6,7.2,7.6,-0.45999999999999996,0.0,0,0,14,7.0
11,9.3,20.1,0.0,3.2,2.58,13,55.8,3,9,23.6,23.0,66.0,62.0,1025.0399999999997,1022.0,3.2,3.4,17.2,19.3,0,0,8,8.0
30,15.2,36.4,0.0,7.279999999999999,11.559999999999999,5,41.0,10,3,4.0,19.0,67.0,16.0,1016.7,1014.3199999999999,0.6,3.8,22.1,35.1,0,0,25,11.0
19,14.7,25.7,0.0,9.4,10.5,3,63.0,5,3,39.0,43.0,48.0,35.0,1018.6,1013.0,1.0,1.0,18.7,25.3,0,1,14,9.0
24,16.4,31.0,0.0,6.959999999999999,6.68,13,40.2,7,9,9.0,20.0,54.0,42.2,1011.96,1010.0200000000001,1.0,1.8,24.8,30.079999999999995,0,0,1,2.0
14,20.7,27.3,8.6,4.68,4.78,5,41.0,6,3,15.0,31.0,61.0,77.0,1012.0,1009.5,4.8,6.6,26.4,24.5,1,0,2,12.0
21,21.5,32.4,0.5599999999999999,5.880000000000001,8.080000000000002,12,41.0,15,15,17.0,28.0,87.0,44.0,1012.3,1010.6,8.0,3.0,23.0,30.7,0,1,27,12.0
15,9.6,22.2,0.0,3.2,12.7,9,35.0,6,2,11.0,19.0,63.0,41.0,1025.7,1023.9,1.0,1.0,14.5,21.9,0,0,18,2.0
6,20.1,32.3,0.0,6.959999999999999,6.68,10,37.0,3,10,0.0,17.0,46.0,22.0,1011.7,1009.1,8.0,7.0,24.4,31.7,0,0,13,2.0
48,17.2,37.7,0.0,10.4,0.0,5,50.0,5,14,31.0,24.0,19.0,9.0,1015.4,1012.8,1.0,2.4,28.5,36.5,0,0,17,11.0
12,2.5,15.3,0.2,3.8,4.2,3,35.0,3,7,9.0,20.0,100.0,73.0,1022.5,1019.3,2.6,5.0,8.0,14.7,0,0,15,9.0
40,8.2,20.7,0.0,4.92,8.959999999999999,1,37.0,8,8,13.0,13.0,61.0,37.0,1017.5,1014.6,3.6,1.4,12.4,19.8,0,0,17,11.0
40,10.4,23.1,5.4,7.719999999999999,12.540000000000001,10,46.0,8,10,19.0,15.0,52.0,36.0,1016.2,1015.4,3.4,4.0,12.9,21.9,1,0,14,1.0
27,15.0,20.7,0.0,4.0,3.8,1,30.0,10,4,15.0,15.0,50.0,59.0,1022.6,1020.4,6.0,7.0,19.2,19.2,0,1,22,10.0
28,8.2,13.7,11.0,4.2,6.5,13,59.0,15,13,31.0,24.0,82.0,74.0,1009.8,1011.1,7.0,6.0,9.3,12.7,1,1,26,4.0
13,22.9,24.8,132.6,9.4,0.0,3,98.0,14,6,50.0,52.0,96.0,96.0,1006.4,1002.1,8.0,8.0,24.2,23.4,1,1,15,2.0
41,25.0,41.9,0.0,7.68,12.759999999999998,0,43.0,0,9,20.0,11.0,19.0,11.0,1006.4,1002.8,1.6,4.2,33.8,40.5,0,0,30,1.0
16,19.9,30.9,0.0,11.0,11.179999999999998,2,46.0,2,2,26.0,19.0,34.0,38.4,1015.7,1012.5,2.0,4.2,24.0,27.98,0,0,28,4.0
